300.0                               49454.23160887445
304.4                               49833.98487079251
308.8                               50213.738132710554
313.2                               50593.49139462863
317.6                               50973.24465654668
322.0                               51352.99791846474
326.4                               51732.751180382795
330.8                               52112.50444230085
335.2                               52492.25770421892
339.6                               52872.01096613698
344.0                               53251.764228055035
348.4                               53631.517489973085
352.8                               54011.27075189114
357.2                               54391.02401380921
361.6                               54770.77727572727
366.0                               55150.530537645325
370.4                               55530.28379956338
374.8                               55910.03706148144
379.2                               56289.79032339951
383.6                               56669.543585317566
388.0                               57049.296847235615
392.4                               57429.05010915367
396.8                               57808.80337107173
401.2                               58188.5566329898
405.6                               58568.309894907856
410.0                               58948.06315682591
414.4                               59327.81641874397
418.8                               59707.56968066202
423.20000000000005                               60087.3229425801
427.6                               60467.076204498146
432.0                               60846.8294664162
436.4                               61226.58272833426
440.8                               61606.335990252315
445.20000000000005                               61986.089252170386
449.6                               62365.84251408844
454.0                               62745.5957760065
458.4                               63125.34903792455
462.8                               63505.102299842605
467.20000000000005                               63884.855561760676
471.6                               64264.60882367873
476.0                               64644.36208559679
480.4                               65024.115347514846
484.8                               65403.8686094329
489.20000000000005                               65783.62187135097
493.6                               66163.37513326903
498.0                               66543.12839518709
502.4                               66922.88165710514
506.8                               67302.63491902318
511.20000000000005                               67682.38818094127
515.6                               68062.14144285933
520.0                               68441.89470477737
524.4                               68821.64796669543
528.8                               69201.40122861348
533.2                               69581.15449053155
537.6                               69960.90775244961
542.0                               70340.66101436767
546.4000000000001                               70720.41427628574
550.8                               71100.16753820378
555.2                               71479.92080012185
559.6                               71859.6740620399
564.0                               72239.42732395796
568.4000000000001                               72619.18058587603
572.8                               72998.93384779408
577.2                               73378.68710971215
581.6                               73758.4403716302
586.0                               74138.19363354826
590.4000000000001                               74517.94689546633
594.8                               74897.70015738436
599.2                               75277.45341930243
603.6                               75657.20668122049
608.0                               76036.95994313854
612.4000000000001                               76416.71320505661
616.8                               76796.46646697466
621.2                               77176.21972889273
625.6                               77555.97299081078
630.0                               77935.72625272884
634.4000000000001                               78315.47951464691
638.8                               78695.23277656495
643.2                               79074.98603848302
647.6                               79454.73930040108
652.0                               79834.49256231914
656.4000000000001                               80214.24582423721
660.8                               80593.99908615524
665.2                               80973.75234807332
669.6                               81353.50560999136
674.0                               81733.25887190942
678.4000000000001                               82113.0121338275
682.8                               82492.76539574553
687.2                               82872.5186576636
691.6                               83252.27191958166
696.0                               83632.02518149972
700.4000000000001                               84011.77844341779
704.8                               84391.53170533583
709.2                               84771.2849672539
713.6                               85151.03822917196
718.0                               85530.79149109001
722.4000000000001                               85910.54475300809
726.8                               86290.29801492613
731.2                               86670.0512768442
735.6                               87049.80453876226
740.0                               87429.5578006803
744.4000000000001                               87809.31106259838
748.8                               88189.06432451641
753.2                               88568.81758643448
757.6                               88948.57084835254
762.0                               89328.3241102706
766.4000000000001                               89708.07737218867
770.8                               90087.83063410671
775.2                               90467.58389602478
779.6                               90847.33715794283
784.0                               91227.09041986089
788.4000000000001                               91606.84368177896
792.8000000000001                               91986.59694369702
797.2                               92366.35020561508
801.6                               92746.10346753313
806.0                               93125.85672945119
810.4000000000001                               93505.60999136926
814.8000000000001                               93885.36325328732
819.2                               94265.11651520537
823.6                               94644.86977712341
828.0                               95024.62303904147
832.4000000000001                               95404.37630095954
836.8000000000001                               95784.12956287758
841.2                               96163.88282479566
845.6                               96543.63608671371
850.0                               96923.38934863177
854.4000000000001                               97303.14261054984
858.8000000000001                               97682.89587246788
863.2                               98062.64913438595
867.6                               98442.40239630401
872.0                               98822.15565822207
876.4000000000001                               99201.90892014014
880.8000000000001                               99581.66218205816
885.2                               99961.41544397625
889.6                               100341.1687058943
894.0                               100720.92196781235
898.4000000000001                               101100.67522973043
902.8000000000001                               101480.42849164846
907.2                               101860.18175356653
911.6                               102239.93501548459
916.0                               102619.68827740265
920.4000000000001                               102999.44153932072
924.8000000000001                               103379.19480123876
929.2                               103758.94806315683
933.6                               104138.70132507489
938.0                               104518.45458699294
942.4000000000001                               104898.20784891101
946.8000000000001                               105277.96111082906
951.2                               105657.71437274713
955.6                               106037.46763466518
960.0                               106417.22089658324
964.4000000000001                               106796.97415850131
968.8000000000001                               107176.72742041934
973.2                               107556.48068233741
977.6                               107936.23394425547
982.0                               108315.98720617352
986.4000000000001                               108695.7404680916
990.8000000000001                               109075.49373000964
995.2                               109455.2469919277
999.6                               109835.00025384576
1004.0                               110214.75351576382
1008.4000000000001                               110594.50677768189
1012.8000000000001                               110974.26003959993
1017.2                               111354.013301518
1021.6                               111733.76656343606
1026.0                               112113.51982535412
1030.4                               112493.27308727219
1034.8000000000002                               112873.02634919024
1039.2                               113252.7796111083
1043.6                               113632.53287302633
1048.0                               114012.2861349444
1052.4                               114392.03939686247
1056.8000000000002                               114771.79265878053
1061.2                               115151.54592069858
1065.6                               115531.29918261663
1070.0                               115911.0524445347
1074.4                               116290.80570645277
1078.8000000000002                               116670.55896837082
1083.2                               117050.31223028888
1087.6                               117430.06549220692
1092.0                               117809.818754125
1096.4                               118189.57201604306
1100.8000000000002                               118569.32527796112
1105.2                               118949.07853987918
1109.6                               119328.8318017972
1114.0                               119708.58506371528
1118.4                               120088.33832563336
1122.8000000000002                               120468.0915875514
1127.2                               120847.84484946946
1131.6                               121227.5981113875
1136.0                               121607.35137330557
1140.4                               121987.10463522364
1144.8000000000002                               122366.8578971417
1149.2                               122746.61115905976
1153.6                               123126.36442097781
1158.0                               123506.11768289589
1162.4                               123885.87094481399
1166.8000000000002                               124265.62420673211
1171.2                               124645.37746865032
1175.6                               125025.13073056872
1180.0                               125404.88399248768
1184.4                               125784.63725440785
